A,abs_l,abs_s,C_air,C_chl,carbon_balance,E,E_q,f_par,g_mc,g_mc25,g_sc,g_sw,g_uc,g_uw,gamma_star,gamma_star25,H,J_max,J_max25,K_C,K_C25,k_mc,K_O,K_O25,k_sc,k_uc,L,leafsize,logit_sr,O,P,phi_J,PPFD,R_abs,R_d,R_d25,RH,S_r,S_sw,T_air,T_leaf,theta_J,V_cmax,V_cmax25,V_tpu,V_tpu25,wind,H2O,i
3.81915386040931,0.97,0.8,41,26.2338107390995,1474.34092529975,0.0004352360049049,220,0.5,2.54308502919856,4,0.207949542461487,0.341746534897948,0.1,0.164341085271318,3.01717887403046,3.743,6.01164839275959,65.111803815991,100,13.3411319875922,27.238,1,13.4539694883195,16.582,0.383455596216752,1,19.2656432612549,0.1,-0.958531450493226,21.27565,101.3246,0.331,100,822.50166729728,1.40030609991695,2,0.5,797.224375576365,44,290.65,291.77558269737,0.825,94.6508042930505,150,126.201072390734,200,0.02,500,3273
4.34424408573515,0.97,0.8,41,23.2421701196663,1865.44792676166,0.000306674116105912,220,0.5,0.596782958220874,2,0.195613367764526,0.321473131519996,0.1,0.164341085271318,2.2643256814534,3.743,18.685025259917,51.9583163660685,150,5.15729388979279,27.238,0.5,10.1849696892765,16.582,0.487819579830958,1,13.6816920004513,0.1,-0.717809654951012,21.27565,101.3246,0.331,100,744.917072147413,0.871129918922518,2,0.5,712.549712785373,44,283.15,283.698862926822,0.825,68.3578362904003,200,68.3578362904003,200,2,500,1622
8.15398070037191,0.97,0.8,41,23.9587874946642,1087.65543046958,0.00298933491971637,220,0.5,3.5912672039713,3,0.717913396169119,1.17982666657251,0.1,0.164341085271318,4.70325026338757,3.743,194.048034839343,140.412443660353,100,58.0184163843477,27.238,0.5,20.692581836134,16.582,0.153740085261342,1,130.589953401117,0.1,-1.87249186047992,21.27565,101.3246,0.331,1500,1279.19654049971,2.91762941681353,2,0.5,954.55835703451,660,283.15,305.213981199977,0.825,81.4351438333762,50,325.740575333505,200,0.02,500,2181
15.3796236525153,0.97,0.8,41,20.4387711421774,2624.26203366697,0.00506554979259066,220,0.5,2.38363670004542,2,1.01017441267249,1.66013159291913,0.1,0.164341085271318,4.78219729447689,3.743,248.448780048667,285.649597209083,200,61.3060380322247,27.238,0.5,21.0293266799167,16.582,0.440529417088836,1,221.17464693007,0.1,-0.819778054703233,21.27565,101.3246,0.331,1500,1430.8056970972,2.9990561067027,2,0.5,961.181140414507,660,298.15,305.742007620806,0.825,168.765492927985,100,337.53098585597,200,2,500,1766
8.12570449777253,0.97,0.8,41,14.3513375913504,3298.16570777162,0.000764686541114649,220,0.5,0.400073968052741,1,0.441067425939915,0.724854994567923,0.1,0.164341085271318,2.52206946399504,3.743,119.800497346641,66.1227405703568,150,7.36957048820855,27.238,1,11.3073667620448,16.582,0.99983616840293,1,34.0167771413868,0.1,-0.000163845018932842,21.27565,101.3246,0.331,500,896.784021128093,1.0411203483415,2,0.5,742.966745774658,220,283.15,286.67917548474,0.825,43.0289267374841,100,86.0578534749683,200,2,500,582
16.9356336571205,0.97,0.8,41,21.3205799615651,6030.55330959823,0.00243726351896203,220,0.5,3.33587540920243,4,10,16.4341085271318,0.1,0.164341085271318,3.39762507559717,3.743,29.5252104768735,166.282528381226,200,19.7679415129242,27.238,1,15.0960917573834,16.582,0.0834206839427344,1,107.519515785027,0.1,-2.48385899146087,21.27565,101.3246,0.331,500,972.960617714357,1.70414231232541,2,0.5,835.916218941155,220,290.65,295.253116698531,0.825,162.63890574375,200,162.63890574375,200,0.02,500,3823
9.0154813168694,0.97,0.8,41,27.3178393361304,1112.72244703977,0.00339501821139493,220,0.5,2.30243675970988,2,10,16.4341085271318,0.1,0.164341085271318,5.06445819503504,3.743,11.767571522475,149.883833467645,100,74.1256023142735,27.238,0.5,22.2319414427889,16.582,0.0276161243219853,1,147.966644601045,0.1,-3.58935546228124,21.27565,101.3246,0.331,500,1144.17562998661,3.29737291528559,2,0.5,984.441126662126,220,305.65,307.575146821115,0.825,95.3786295688635,50,381.514518275454,200,0.02,500,1217
9.52658235621892,0.97,0.8,41,11.9660780475913,3837.67423637254,0.000925616941736914,220,0.5,0.393877575505559,1,0.57748687031001,0.949048189966838,0.1,0.164341085271318,2.50746589730691,3.743,114.31448989673,87.033918896503,200,7.22922122916665,27.238,1,11.2438688123936,16.582,0.999842654740496,1,41.1821742647856,0.1,-0.000157357639568271,21.27565,101.3246,0.331,500,896.784021128093,1.03117070716304,2,0.5,741.287354984904,220,283.15,286.517036666321,0.825,84.9969950964537,200,84.9969950964537,200,2,500,942
20.0461251211224,0.97,0.8,41,20.4761177034344,-1019.14624368169,0.0110422088042429,220,0.5,2.75893362017531,4,10,16.4341085271318,0.1,0.164341085271318,6.67030811475123,3.743,24.2799375352488,290.326309466052,200,184.510187341298,27.238,0.5,29.0383265066705,16.582,1.01025474467914,1,476.915076973426,0.1,0.0102025215050269,21.27565,101.3246,0.331,1500,1607.68388561189,5.19946563058973,2,0.5,1106.48828987138,660,313.15,316.694490683957,0.825,687.069599562575,200,687.069599562575,200,0.02,500,3809
25.2862229678888,0.97,0.8,41,18.8254283383849,6892.78685012813,0.00575032463381625,220,0.5,4.33924178967462,4,6.58392762692045,10.8200981155592,0.1,0.164341085271318,3.95891209867688,3.743,137.408536490394,220.641627073834,200,32.7959974982645,27.238,1,17.5087881211142,16.582,0.351065965895714,1,252.533694390444,0.1,-1.0467811361494,21.27565,101.3246,0.331,1500,1279.19654049971,2.19434482502107,2,0.5,889.254147549359,660,283.15,299.854297600587,0.825,169.088873336001,150,225.451831114668,200,0.02,500,3771
0.500934860381785,0.97,0.8,41,35.9906513961822,-341.701352129468,0.000592168782320361,220,0.5,1.71023467958074,2,0,0,0.1,0.164341085271318,6.10336638459118,3.743,3.28604932777696,231.26031746041,150,137.495746896211,27.238,1,26.6417165542382,16.582,22026.4657948281,1,25.65248318084,0.1,10,21.27565,101.3246,0.331,100,1094.09778579265,4.48920142370972,2,0.5,1065.15924777799,44,313.15,313.694885770688,0.825,426.249438499646,150,568.332584666194,200,0.02,500,1599
0.500934860381785,0.97,0.8,41,35.9906513961822,-341.701352129468,0.000592168782320361,220,0.5,1.71023467958074,2,0,0,0.1,0.164341085271318,6.10336638459118,3.743,3.28604932777696,231.26031746041,150,137.495746896211,27.238,1,26.6417165542382,16.582,22026.4657948281,1,25.65248318084,0.1,10,21.27565,101.3246,0.331,100,1094.09778579265,4.48920142370972,2,0.5,1065.15924777799,44,313.15,313.694885770688,0.825,568.332584666194,200,568.332584666194,200,0.02,500,1659
16.9582199720508,0.97,0.8,41,23.7178245067274,581.068628963585,0.00789804135706183,220,0.5,3.29242712058413,3,10,16.4341085271318,0.1,0.164341085271318,5.29848256024881,3.743,83.8180758784753,307.562484608095,200,86.0849857287787,27.238,0.5,23.2274952226397,16.582,0.144384409870584,1,343.72685107752,0.1,-1.93527602323719,21.27565,101.3246,0.331,1500,1430.8056970972,3.55311319207306,2,0.5,1003.26058338488,660,298.15,309.034695211456,0.825,210.080457889243,100,420.160915778486,200,0.02,500,2725
1.24721390692512,0.97,0.8,41,28.5278609307488,-1641.89028108592,0.00226549723454848,220,0.5,0.189563351264354,1,0,0,0.1,0.164341085271318,10.2337161030864,3.743,175.062892549639,133.958966862468,200,761.228759249942,27.238,0.5,43.9779827822537,16.582,4.53999297624848e-05,1,96.3527184410905,0.1,-10,21.27565,101.3246,0.331,1500,1607.68388561189,10.5521336452229,2,0.5,1336.26805695602,660,313.15,331.991679593008,0.825,1285.61872900548,150,1714.15830534064,200,0.02,500,869
5.98581061404206,0.97,0.8,41,21.9673875564112,860.310767483066,0.00213259453953796,220,0.5,3.34761347306154,3,0.236409589282967,0.388518084713094,0.1,0.164341085271318,5.22505196864126,3.743,340.553562250231,229.128857318188,150,82.197591105063,27.238,0.5,22.9152630978963,16.582,0.466261868608425,1,92.8532242555329,0.1,-0.763007852887668,21.27565,101.3246,0.331,1500,1430.8056970972,3.47205671663725,2,0.5,997.398910413171,660,298.15,308.58230955731,0.825,101.95529030471,50,407.82116121884,200,2,500,2426
12.1538496400146,0.97,0.8,41,22.9363889728779,3547.2610460335,0.0025296637739738,220,0.5,4.680087473499,4,1.70020850228586,2.7941411045318,0.1,0.164341085271318,4.27917865993822,3.743,26.4571253913832,124.634250990783,100,42.4312100405569,27.238,1,18.8807197369911,16.582,0.239039161825669,1,110.832339977399,0.1,-1.43112788346255,21.27565,101.3246,0.331,500,1055.31601005621,2.4955752458151,2,0.5,918.026053763298,220,298.15,302.250866429686,0.825,199.653929307962,150,266.205239077282,200,0.02,500,3285
10.687726518211,0.97,0.8,41,20.2840503026765,2609.84298296592,0.00273402027613961,220,0.5,2.33019240877673,2,0.538642358153467,0.885210697120427,0.1,0.164341085271318,4.9887880737503,3.743,46.6916555264274,148.239628179754,100,70.5213111107821,27.238,1,21.9097413225826,16.582,0.999597139261958,1,119.215055072478,0.1,-0.000402941908229365,21.27565,101.3246,0.331,500,1144.17562998661,3.21630336461526,2,0.5,978.267667990413,220,305.65,307.091805536683,0.825,277.081477231513,150,369.441969642017,200,2,500,1368
5.32626025522265,0.97,0.8,41,19.713172925699,952.581751710622,0.0017105483759007,220,0.5,4.39764357480799,4,0.158428206709025,0.260362634281498,0.1,0.164341085271318,5.29097839601107,3.743,353.695018494423,76.8421299402769,50,85.6819517847196,27.238,1,23.1955930159237,16.582,0.997099093550851,1,74.4473449256339,0.1,-0.00290512223330042,21.27565,101.3246,0.331,1500,1430.8056970972,3.54479581312026,2,0.5,1002.66333358144,660,298.15,308.98869217593,0.825,418.890890713508,200,418.890890713508,200,2,500,3116
5.28049658680054,0.97,0.8,41,21.6176786134397,1195.40868713079,0.00144483960626948,220,0.5,3.37543970422944,3,0.185731349244225,0.305232915037021,0.1,0.164341085271318,5.18591460898508,3.743,86.9948377162776,76.0658490801228,50,80.1765678899788,27.238,1,22.7487941234743,16.582,0.999062000116332,1,62.9235074236639,0.1,-0.00093844008085043,21.27565,101.3246,0.331,500,1144.17562998661,3.42915742342828,2,0.5,994.25872868832,220,305.65,308.339139380053,0.825,401.324129436307,200,401.324129436307,200,2,500,2148
4.74113126527256,0.97,0.8,41,20.694793195854,1590.38667792471,0.000780178954711569,220,0.5,1.67161792763676,2,0.147825845391479,0.242938598627858,0.1,0.164341085271318,3.40120816452711,3.743,408.509355412374,41.6577411382995,50,19.8370524924949,27.238,0.5,15.111530003161,16.582,0.482493642707857,1,34.416426984049,0.1,-0.728787534024909,21.27565,101.3246,0.331,1500,1279.19654049971,1.7071151098636,2,0.5,836.270023520574,660,283.15,295.28435347989,0.825,81.5027399937718,100,163.005479987544,200,2,500,1042
4.49003640865142,0.97,0.8,41,22.3609340186012,1637.71127294,0.000607306931385715,220,0.5,1.55375621036294,2,0.158104732682761,0.259831033556165,0.1,0.164341085271318,3.28758068251857,3.743,121.185866971455,38.909758074644,50,17.7262022435285,27.238,0.5,14.6217074243786,16.582,0.48291993892621,1,26.8167225283846,0.1,-0.727904396985675,21.27565,101.3246,0.331,500,972.960617714357,1.6138424250639,2,0.5,824.958028066175,220,290.65,294.280690297114,0.825,75.7970199803289,100,151.594039960658,200,2,500,1034
14.938260787249,0.97,0.8,41,24.5950368132813,2505.66687695323,0.00496346351667128,220,0.5,2.95864009600163,3,10,16.4341085271318,0.1,0.164341085271318,5.68403253591279,3.743,-9.07304311752302,312.660288750236,200,108.625836832677,27.238,1,24.8647753983748,16.582,0.906620520210994,1,215.520790352063,0.1,-0.0980313064816,21.27565,101.3246,0.331,500,1239.87326231162,3.99072560386864,2,0.5,1033.42550850756,220,313.15,311.331882095527,0.825,244.08637675189,100,488.17275350378,200,0.02,500,2749
4.61169478320351,0.97,0.8,41,19.7501421313384,1552.63755495297,0.00075320983664879,220,0.5,0.837381455780632,1,0.138436213098794,0.227507575015073,0.1,0.164341085271318,3.40427246473725,3.743,409.39756137801,41.7322570392482,50,19.8962906611141,27.238,0.5,15.1247325839665,16.582,0.488401009849013,1,33.2258576459847,0.1,-0.716618469079804,21.27565,101.3246,0.331,1500,1279.19654049971,1.70965910601299,2,0.5,836.572454136704,660,283.15,295.311046688451,0.825,122.489495137391,150,163.319326849855,200,2,500,142
3.94823984860757,0.97,0.8,41,23.0297923798427,1552.81397290427,0.000421305951399512,220,0.5,0.598839607145082,1,0.152234101909162,0.25018317523056,0.1,0.164341085271318,2.94487791824103,3.743,14.2399878682548,92.7543049922212,150,12.3115909745643,27.238,1,13.1412101098294,16.582,0.999939457826888,1,18.6617540856227,0.1,-6.05440058629858e-05,21.27565,101.3246,0.331,100,822.50166729728,1.3452545239292,2,0.5,789.599027398137,44,290.65,291.075367176673,0.825,59.9146795712854,100,119.829359142571,200,2,500,574
3.03292712055762,0.97,0.8,41,24.0852791145014,1228.28441790036,0.000288179142378453,220,0.5,1.25661312334759,3,0.0855665125392277,0.140620935335785,0.1,0.164341085271318,2.56566954946399,3.743,136.018539691746,22.8944263143639,50,7.79990020047396,27.238,0.5,11.4968789194407,16.582,0.488204794323817,1,12.8135740832133,0.1,-0.717020300662203,21.27565,101.3246,0.331,500,896.784021128093,1.07104993478236,2,0.5,747.951255904338,220,283.15,287.158797968857,0.825,44.6334016972982,100,89.2668033945965,200,2,500,1992
1.31235027191287,0.97,0.8,41,27.8764972808713,-766.5807099282,0.00142275584588464,220,0.5,0.383999606977823,1,0,0,0.1,0.164341085271318,8.17981371862648,3.743,337.402094947096,162.515892361196,150,362.557542515747,27.238,1,35.3906644283692,16.582,1.97297177583609,1,61.0127767716453,0.1,0.679540921735972,21.27565,101.3246,0.331,1500,1607.68388561189,7.28555496677583,2,0.5,1209.26774215241,660,313.15,323.805648075571,0.825,265.572099688293,50,1062.28839875317,200,2,500,540
0.500934860381785,0.97,0.8,41,35.9906513961822,-341.701352129468,0.000592168782320361,220,0.5,0.85511733979037,1,0,0,0.1,0.164341085271318,6.10336638459118,3.743,3.28604932777696,231.26031746041,150,137.495746896211,27.238,0.5,26.6417165542382,16.582,22026.4657948281,1,25.65248318084,0.1,10,21.27565,101.3246,0.331,100,1094.09778579265,4.48920142370972,2,0.5,1065.15924777799,44,313.15,313.694885770688,0.825,284.166292333097,100,568.332584666194,200,0.02,500,549
4.0953320036816,0.97,0.8,41,24.9450771101582,1600.69449087188,0.000446971510968923,220,0.5,2.39004356102052,4,0.169470179170077,0.278509131659351,0.1,0.164341085271318,2.94225406999334,3.743,13.3809680593472,92.5777159145784,150,12.2753071802849,27.238,0.5,13.1298555357602,16.582,0.477081956305019,1,19.7991052671096,0.1,-0.740066986699421,21.27565,101.3246,0.331,100,822.50166729728,1.34327310136197,2,0.5,789.320531128685,44,290.65,291.04969777831,0.825,59.8007123059831,100,119.601424611966,200,2,500,3424
3.03606496234422,0.97,0.8,41,26.6898059385675,986.105646570389,0.000531926834601723,220,0.5,3.12534846976926,3,0.149824593292308,0.246223362619917,0.1,0.164341085271318,3.84338737115426,3.743,4.36113227598824,104.842457095587,100,29.7326947731692,27.238,0.5,17.0131017176848,16.582,0.0269157362468425,1,23.3810251265827,0.1,-3.6150441728257,21.27565,101.3246,0.331,100,906.340331127716,2.08947366594283,2,0.5,878.59755448754,44,298.15,298.951887871326,0.825,158.72407874584,150,211.632104994453,200,0.02,500,2285
7.66275515023571,0.97,0.8,41,14.1684265518857,790.810539102413,0.00304056703601544,220,0.5,0.781054348080162,1,0.250719350661797,0.412034901862797,0.1,0.164341085271318,6.34753947998519,3.743,301.211902423469,301.98234813206,200,156.565951841778,27.238,1,27.6746906436262,16.582,0.999409270703133,1,131.543210464952,0.1,-0.00059090384616233,21.27565,101.3246,0.331,1500,1515.92276428895,4.79004498799557,2,0.5,1083.1686106887,660,305.65,315.012523172967,0.825,463.502575619529,150,618.003434159372,200,2,500,898
4.67898740291194,0.97,0.8,41,23.9484450884763,1990.22321846874,0.000349270482987226,220,0.5,0.652909126892723,2,0.297032269058917,0.488146054577444,0.1,0.164341085271318,2.33981389941862,3.743,7.71329225786292,74.5738801414927,200,5.74883956622245,27.238,1,10.5140801115743,16.582,0.739144632193144,1,15.568492306713,0.1,-0.302261663796098,21.27565,101.3246,0.331,100,744.917072147413,0.919674306081306,2,0.5,721.635285830424,44,283.15,284.598916921167,0.825,73.3178479734211,200,73.3178479734211,200,0.02,500,1891
16.6895842292453,0.97,0.8,41,20.5238750150274,6024.76121841645,0.0023200308962062,220,0.5,3.40073858804941,4,10,16.4341085271318,0.1,0.164341085271318,3.42930693846492,3.743,31.6023780183289,169.366612470606,200,20.3848837129967,27.238,0.5,15.2325805309744,16.582,0.0581014054274545,1,102.3202729591,0.1,-2.84556542561556,21.27565,101.3246,0.331,500,972.960617714357,1.73049887734629,2,0.5,839.03816709085,220,290.65,295.528406476707,0.825,82.9476989850745,100,165.895397970149,200,0.02,500,3673
7.89949074689328,0.97,0.8,41,24.8877159645956,1505.63492481102,0.00244411044863562,220,0.5,4.62914691172695,4,0.448918637197795,0.737757760356066,0.1,0.164341085271318,5.03267256012705,3.743,55.7789001514203,149.215800271596,100,72.5963190983094,27.238,1,22.096617443559,16.582,0.999250559258644,1,106.544119040711,0.1,-0.000749721712458067,21.27565,101.3246,0.331,500,1144.17562998661,3.26322207758453,2,0.5,981.853336242106,220,305.65,307.37281734531,0.825,94.1045581317934,50,376.418232527174,200,2,500,3168
2.54645318605949,0.97,0.8,41,15.5354681394052,-149.529252854894,0.00142275584588464,220,0.5,0.383999606977823,1,0,0,0.1,0.164341085271318,8.17981371862648,3.743,337.402094947096,216.687856481595,200,362.557542515747,27.238,1,35.3906644283692,16.582,1.68354959919095,1,61.0127767716453,0.1,0.520904421133886,21.27565,101.3246,0.331,1500,1607.68388561189,7.28555496677583,2,0.5,1209.26774215241,660,313.15,323.805648075571,0.825,796.716299064879,150,1062.28839875317,200,2,500,900
3.04559688781383,0.97,0.8,41,24.1791614755586,1024.84444154439,0.000497954002362523,220,0.5,1.01814063989433,1,0.0889873681981252,0.146242806651182,0.1,0.164341085271318,3.78548461552822,3.743,11.2448677255643,153.085059636498,150,28.2751665347951,27.238,1,16.7644873261752,16.582,0.999823145051006,1,21.8976257141485,0.1,-0.000176870589674539,21.27565,101.3246,0.331,100,906.340331127716,2.0376769211011,2,0.5,873.197057775842,44,298.15,298.491431456875,0.825,204.880108075558,200,204.880108075558,200,2,500,696
12.1787723604041,0.97,0.8,41,15.9145309417784,4148.48150625654,0.00194090467394551,220,0.5,0.901626527675605,1,2.61415920120442,4.29613760197936,0.1,0.164341085271318,3.5318465349198,3.743,38.3885254841729,134.538037616172,150,22.4737477521191,27.238,0.5,15.6740721402089,16.582,0.104309083158466,1,85.5262478218124,0.1,-2.26039683391714,21.27565,101.3246,0.331,500,972.960617714357,1.81689475323367,2,0.5,849.045341684815,220,290.65,296.405681325473,0.825,176.670923847429,200,176.670923847429,200,0.02,500,673
2.4468783032193,0.97,0.8,41,26.1544422530289,788.066078634884,0.000435373072974764,220,0.5,1.05373492511781,1,0.0767876184832859,0.126193605569431,0.1,0.164341085271318,3.8739787740807,3.743,5.77327840306826,53.1522674815837,50,30.5235260087577,27.238,0.5,17.1444047630694,16.582,0.186926534345935,1,19.132445963327,0.1,-1.67703960377925,21.27565,101.3246,0.331,100,906.340331127716,2.11704622023702,2,0.5,881.434605873187,44,298.15,299.192930194448,0.825,215.246384657816,200,215.246384657816,200,0.02,500,185
10.2365672005491,0.97,0.8,41,19.5325049595799,3549.37431768062,0.00156890928259393,220,0.5,3.15944785634027,4,0.449829072572392,0.739253979731373,0.1,0.164341085271318,3.31245721029786,3.743,382.482522439019,79.0169868302905,100,18.1742215375403,27.238,1,14.7289877450815,16.582,0.998869489508863,1,69.2629666382684,0.1,-0.00113115000014877,21.27565,101.3246,0.331,1500,1279.19654049971,1.63408537699279,2,0.5,827.451051180925,660,283.15,294.502767843359,0.825,77.0273565616062,100,154.054713123212,200,2,500,3232
5.28021399446782,0.97,0.8,41,21.616767284411,1195.40386709831,0.0014447031301356,220,0.5,3.3754249932005,3,0.18569961582177,0.305180763986164,0.1,0.164341085271318,5.18593575053671,3.743,86.9990902683126,76.0660235930724,50,80.1776501591893,27.238,1,22.7488840583349,16.582,0.999775028955953,1,62.9175556095518,0.1,-0.000224996353829078,21.27565,101.3246,0.331,500,1144.17562998661,3.4291805402013,2,0.5,994.260428016475,220,305.65,308.339271128719,0.825,100.331906020341,50,401.327624081363,200,2,500,1968
14.8329546788452,0.97,0.8,41,20.5758938596257,4496.58214542398,0.00291989519399863,220,0.5,2.28828027786383,2,10,16.4341085271318,0.1,0.164341085271318,4.15807091711241,3.743,20.0006117909368,179.111682238588,150,38.5834170191379,27.238,0.5,18.3623066321285,16.582,0.0515926461787162,1,128.041511285694,0.1,-2.96437613256733,21.27565,101.3246,0.331,500,1055.31601005621,2.37986785796301,2,0.5,907.273886989764,220,298.15,301.361941846077,0.825,125.185547764741,100,250.371095529483,200,0.02,500,1515
5.80256608116383,0.97,0.8,41,19.7685993478676,1573.99640606025,0.00132728663452166,220,0.5,3.49530515103916,3,0.195736159400652,0.321674928627428,0.1,0.164341085271318,4.25296007085188,3.743,378.130028778498,61.7626444165977,50,41.5764757854544,27.238,0.5,18.7685266769818,16.582,8.7166123478375e-05,1,58.1634216588539,0.1,-9.34769479475246,21.27565,101.3246,0.331,1500,1352.00379964147,2.47034182033129,2,0.5,915.711015386778,660,290.65,302.060135179222,0.825,197.050124201368,150,262.733498935158,200,2,500,2064
5.71556858850891,0.97,0.8,41,22.1415254134234,1763.32147219529,0.00109446282205917,220,0.5,4.56006078787729,4,0.218722978140941,0.359451716014569,0.1,0.164341085271318,4.14163720183798,3.743,101.51333386738,59.3396273453988,50,38.080803337235,27.238,0.5,18.2919256511776,16.582,0.459062711636806,1,47.9995020309816,0.1,-0.778568451594456,21.27565,101.3246,0.331,500,1055.31601005621,2.36433458843187,2,0.5,905.803173370235,220,298.15,301.239738727911,0.825,186.196677480243,150,248.262236640324,200,2,500,3016
